county,precinct,office,district,party,candidate,votes,mail,provisional
Cache,LEWISTON 02,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LEWISTON 02,President,,GRN,HOWIE HAWKINS,0,,
Cache,LEWISTON 02,President,,,GLORIA LA RIVA,0,,
Cache,LEWISTON 02,President,,REP,DONALD J. TRUMP,300,,
Cache,LEWISTON 02,President,,,Write-In Totals,2,,
Cache,LEWISTON 02,President,,,Write-In: Not Certified,2,,
Cache,LEWISTON 02,President,,,Write-In: Brian Carroll,0,,
Cache,LEWISTON 02,President,,,Write-In: Tom Hoefling,0,,
Cache,LEWISTON 02,President,,,Write-In: Jade,0,,
Cache,LEWISTON 02,President,,,Not Assigned,0,,
Cache,LEWISTON 02,U.S. House,1,DEM,DARREN PARRY,40,,
Cache,LEWISTON 02,U.S. House,1,REP,BLAKE DAVID MOORE,290,,
Cache,LEWISTON 02,U.S. House,1,,Write-In Totals,1,,
Cache,LEWISTON 02,U.S. House,1,,Write-In: Not Certified,1,,
Cache,LEWISTON 02,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LEWISTON 02,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LEWISTON 02,U.S. House,1,,Not Assigned,0,,
Cache,LEWISTON 02,Governor,,DEM,CHRIS PETERSON,26,,
Cache,LEWISTON 02,Governor,,IAP,IAP GREG DUERDEN,6,,
Cache,LEWISTON 02,Governor,,REP,SPENCER J. COX,291,,
Cache,LEWISTON 02,Governor,,LBT,DANIEL RHEAD COTTAM,10,,
Cache,LEWISTON 02,Governor,,,Write-In Totals,11,,
Cache,LEWISTON 02,Governor,,,Write-In: Madeline Kazantzis/Ed,7,,
Cache,LEWISTON 02,Governor,,,Write-In: Not Certified,4,,
Cache,LEWISTON 02,Governor,,,Not Assigned,0,,
Cache,LEWISTON 02,Attorney General,,LBT,RUDY J. BAUTISTA,16,,
Cache,LEWISTON 02,Attorney General,,DEM,GREG SKORDAS,44,,
Cache,LEWISTON 02,Attorney General,,REP,SEAN D. REYES,278,,
Cache,LEWISTON 02,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,280,,
Cache,LEWISTON 02,State Auditor,,CON,JEFFREY L. OSTLER,32,,
Cache,LEWISTON 02,State Auditor,,UUP,BRIAN L. FABBI,8,,
Cache,LEWISTON 02,State Treasurer,,CON,RICHARD PROCTOR,23,,
Cache,LEWISTON 02,State Treasurer,,REP,DAVID DAMSCHEN,284,,
Cache,LEWISTON 02,State Treasurer,,LBT,JOSEPH SPECIALE,15,,
Cache,LEWISTON 02,State Senate,25,REP,CHRIS H WILSON,305,,
Cache,LEWISTON 02,State Senate,25,DEM,NANCY HUNTLY,31,,
Cache,LEWISTON 02,State House,3,REP,MIKE PETERSEN,305,,
Cache,LEWISTON 02,State House,3,DEM,HOLLY A. GUNTHER,34,,
Cache,LEWISTON 02,County Assessor,,REP,KATHLEEN C. HOWELL,314,,
Cache,LEWISTON 02,County Council North,,REP,DAVID ERICKSON,304,,
Cache,LEWISTON 02,County Council North,,DEM,MARILYN MECHAM,33,,
Cache,LEWISTON 02,County Recorder,,REP,DEVRON ANDERSEN,304,,
Cache,LEWISTON 02,County Treasurer,,REP,CRAIG MCALLISTER,309,,
Cache,LEWISTON 02,Cache Water Dist Bd At-Large,,,REGAN WHEELER,204,,
Cache,LEWISTON 02,Cache Water Dist Bd At-Large,,,BRETT ROPER,126,,
Cache,LEWISTON 02,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,151,,
Cache,LEWISTON 02,Cache Water Dist Bd North,,,MAX PIERCE,289,,
Cache,LEWISTON 02,John A. Pearce Judicial Retention,,,YES,270,,
Cache,LEWISTON 02,John A. Pearce Judicial Retention,,,NO,44,,
Cache,LEWISTON 02,David N. Mortensen Judicial Retention,,,YES,254,,
Cache,LEWISTON 02,David N. Mortensen Judicial Retention,,,NO,47,,
Cache,LEWISTON 02,Diana Hagen Judicial Retention,,,YES,258,,
Cache,LEWISTON 02,Diana Hagen Judicial Retention,,,NO,43,,
Cache,LEWISTON 02,Gregory Keith Orme Judicial Retention,,,YES,251,,
Cache,LEWISTON 02,Gregory Keith Orme Judicial Retention,,,NO,46,,
Cache,LEWISTON 02,Jill M. Pohlman Judicial Retention,,,YES,257,,
Cache,LEWISTON 02,Jill M. Pohlman Judicial Retention,,,NO,43,,
Cache,LEWISTON 02,Michele M. Christiansen Forster Judicial Retention,,,YES,260,,
Cache,LEWISTON 02,Michele M. Christiansen Forster Judicial Retention,,,NO,41,,
Cache,LEWISTON 02,Ryan M. Harris Judicial Retention,,,YES,251,,
Cache,LEWISTON 02,Ryan M. Harris Judicial Retention,,,NO,52,,
Cache,LEWISTON 02,Kirk M. Morgan Judicial Retention,,,YES,262,,
Cache,LEWISTON 02,Kirk M. Morgan Judicial Retention,,,NO,41,,
Cache,LEWISTON 02,Matthew C. Funk Judicial Retention,,,YES,254,,
Cache,LEWISTON 02,Matthew C. Funk Judicial Retention,,,NO,47,,
Cache,LEWISTON 02,Constitutional Amendment A,,,FOR,142,,
Cache,LEWISTON 02,Constitutional Amendment A,,,AGAINST,195,,
Cache,LEWISTON 02,Constitutional Amendment B,,,FOR,250,,
Cache,LEWISTON 02,Constitutional Amendment B,,,AGAINST,71,,
Cache,LEWISTON 02,Constitutional Amendment C,,,FOR,220,,
Cache,LEWISTON 02,Constitutional Amendment C,,,AGAINST,109,,
Cache,LEWISTON 02,Constitutional Amendment D,,,FOR,169,,
Cache,LEWISTON 02,Constitutional Amendment D,,,AGAINST,146,,
Cache,LEWISTON 02,Constitutional Amendment E,,,FOR,302,,
Cache,LEWISTON 02,Constitutional Amendment E,,,AGAINST,33,,
Cache,LEWISTON 02,Constitutional Amendment F,,,FOR,194,,
Cache,LEWISTON 02,Constitutional Amendment F,,,AGAINST,121,,
Cache,LEWISTON 02,Constitutional Amendment G,,,FOR,148,,
Cache,LEWISTON 02,Constitutional Amendment G,,,AGAINST,180,,
Cache,LOGAN 01-CSD,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 01-CSD,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,LOGAN 01-CSD,President,,,"KANYE WEST, MICHELLE TIDBALL",1,,
Cache,LOGAN 01-CSD,President,,DEM,JOSEPH R. BIDEN,111,,
Cache,LOGAN 01-CSD,President,,CON,DON BLANKENSHIP,0,,
Cache,LOGAN 01-CSD,President,,LBT,JO JORGENSEN,5,,
Cache,LOGAN 01-CSD,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 01-CSD,President,,GRN,HOWIE HAWKINS,0,,
Cache,LOGAN 01-CSD,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 01-CSD,President,,REP,DONALD J. TRUMP,72,,
Cache,LOGAN 01-CSD,President,,,Write-In Totals,1,,
Cache,LOGAN 01-CSD,President,,,Write-In: Not Certified,1,,
Cache,LOGAN 01-CSD,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 01-CSD,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 01-CSD,President,,,Write-In: Jade,0,,
Cache,LOGAN 01-CSD,President,,,Not Assigned,0,,
Cache,LOGAN 01-CSD,U.S. House,1,DEM,DARREN PARRY,99,,
Cache,LOGAN 01-CSD,U.S. House,1,REP,BLAKE DAVID MOORE,70,,
Cache,LOGAN 01-CSD,U.S. House,1,,Write-In Totals,0,,
Cache,LOGAN 01-CSD,U.S. House,1,,Write-In: Not Certified,0,,
Cache,LOGAN 01-CSD,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 01-CSD,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 01-CSD,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 01-CSD,Governor,,DEM,CHRIS PETERSON,99,,
Cache,LOGAN 01-CSD,Governor,,IAP,IAP GREG DUERDEN,1,,
Cache,LOGAN 01-CSD,Governor,,REP,SPENCER J. COX,69,,
Cache,LOGAN 01-CSD,Governor,,LBT,DANIEL RHEAD COTTAM,9,,
Cache,LOGAN 01-CSD,Governor,,,Write-In Totals,1,,
Cache,LOGAN 01-CSD,Governor,,,Write-In: Madeline Kazantzis/Ed,1,,
Cache,LOGAN 01-CSD,Governor,,,Write-In: Not Certified,0,,
Cache,LOGAN 01-CSD,Governor,,,Not Assigned,0,,
Cache,LOGAN 01-CSD,Attorney General,,LBT,RUDY J. BAUTISTA,11,,
Cache,LOGAN 01-CSD,Attorney General,,DEM,GREG SKORDAS,92,,
Cache,LOGAN 01-CSD,Attorney General,,REP,SEAN D. REYES,73,,
Cache,LOGAN 01-CSD,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,90,,
Cache,LOGAN 01-CSD,State Auditor,,CON,JEFFREY L. OSTLER,16,,
Cache,LOGAN 01-CSD,State Auditor,,UUP,BRIAN L. FABBI,41,,
Cache,LOGAN 01-CSD,State Treasurer,,CON,RICHARD PROCTOR,11,,
Cache,LOGAN 01-CSD,State Treasurer,,REP,DAVID DAMSCHEN,101,,
Cache,LOGAN 01-CSD,State Treasurer,,LBT,JOSEPH SPECIALE,33,,
Cache,LOGAN 01-CSD,State Senate,25,REP,CHRIS H WILSON,74,,
Cache,LOGAN 01-CSD,State Senate,25,DEM,NANCY HUNTLY,96,,
Cache,LOGAN 01-CSD,State House,4,DEM,MARY K. DASILVA,99,,
Cache,LOGAN 01-CSD,State House,4,REP,DAN JOHNSON,73,,
Cache,LOGAN 01-CSD,County Assessor,,REP,KATHLEEN C. HOWELL,125,,
Cache,LOGAN 01-CSD,County Council Logan 1,,REP,KARL B. WARD,72,,
Cache,LOGAN 01-CSD,County Council Logan 1,,DEM,ADAM K S TRIPP,100,,
Cache,LOGAN 01-CSD,County Recorder,,REP,DEVRON ANDERSEN,128,,
Cache,LOGAN 01-CSD,County Treasurer,,REP,CRAIG MCALLISTER,126,,
Cache,LOGAN 01-CSD,Cache Water Dist Bd At-Large,,,REGAN WHEELER,42,,
Cache,LOGAN 01-CSD,Cache Water Dist Bd At-Large,,,BRETT ROPER,81,,
Cache,LOGAN 01-CSD,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,46,,
Cache,LOGAN 01-CSD,Cache Water Dist BD Logan 1,,,JEANNIE F SIMMONDS,123,,
Cache,LOGAN 01-CSD,John A. Pearce Judicial Retention,,,YES,115,,
Cache,LOGAN 01-CSD,John A. Pearce Judicial Retention,,,NO,28,,
Cache,LOGAN 01-CSD,David N. Mortensen Judicial Retention,,,YES,98,,
Cache,LOGAN 01-CSD,David N. Mortensen Judicial Retention,,,NO,34,,
Cache,LOGAN 01-CSD,Diana Hagen Judicial Retention,,,YES,119,,
Cache,LOGAN 01-CSD,Diana Hagen Judicial Retention,,,NO,16,,
Cache,LOGAN 01-CSD,Gregory Keith Orme Judicial Retention,,,YES,116,,
Cache,LOGAN 01-CSD,Gregory Keith Orme Judicial Retention,,,NO,19,,
Cache,LOGAN 01-CSD,Jill M. Pohlman Judicial Retention,,,YES,116,,
Cache,LOGAN 01-CSD,Jill M. Pohlman Judicial Retention,,,NO,18,,
Cache,LOGAN 01-CSD,Michele M. Christiansen Forster Judicial Retention,,,YES,117,,
Cache,LOGAN 01-CSD,Michele M. Christiansen Forster Judicial Retention,,,NO,19,,
Cache,LOGAN 01-CSD,Ryan M. Harris Judicial Retention,,,YES,84,,
Cache,LOGAN 01-CSD,Ryan M. Harris Judicial Retention,,,NO,47,,
Cache,LOGAN 01-CSD,Kirk M. Morgan Judicial Retention,,,YES,110,,
Cache,LOGAN 01-CSD,Kirk M. Morgan Judicial Retention,,,NO,24,,
Cache,LOGAN 01-CSD,Matthew C. Funk Judicial Retention,,,YES,107,,
Cache,LOGAN 01-CSD,Matthew C. Funk Judicial Retention,,,NO,24,,
Cache,LOGAN 01-CSD,Constitutional Amendment A,,,FOR,122,,
Cache,LOGAN 01-CSD,Constitutional Amendment A,,,AGAINST,58,,
Cache,LOGAN 01-CSD,Constitutional Amendment B,,,FOR,143,,
Cache,LOGAN 01-CSD,Constitutional Amendment B,,,AGAINST,26,,
Cache,LOGAN 01-CSD,Constitutional Amendment C,,,FOR,144,,
Cache,LOGAN 01-CSD,Constitutional Amendment C,,,AGAINST,26,,
Cache,LOGAN 01-CSD,Constitutional Amendment D,,,FOR,116,,
Cache,LOGAN 01-CSD,Constitutional Amendment D,,,AGAINST,41,,
Cache,LOGAN 01-CSD,Constitutional Amendment E,,,FOR,114,,
Cache,LOGAN 01-CSD,Constitutional Amendment E,,,AGAINST,60,,
Cache,LOGAN 01-CSD,Constitutional Amendment F,,,FOR,126,,
Cache,LOGAN 01-CSD,Constitutional Amendment F,,,AGAINST,39,,
Cache,LOGAN 01-CSD,Constitutional Amendment G,,,FOR,111,,
Cache,LOGAN 01-CSD,Constitutional Amendment G,,,AGAINST,59,,
Cache,LOGAN 01,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 01,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,LOGAN 01,President,,,"KANYE WEST, MICHELLE TIDBALL",5,,
Cache,LOGAN 01,President,,DEM,JOSEPH R. BIDEN,156,,
Cache,LOGAN 01,President,,CON,DON BLANKENSHIP,1,,
Cache,LOGAN 01,President,,LBT,JO JORGENSEN,15,,
Cache,LOGAN 01,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 01,President,,GRN,HOWIE HAWKINS,1,,
Cache,LOGAN 01,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 01,President,,REP,DONALD J. TRUMP,159,,
Cache,LOGAN 01,President,,,Write-In Totals,0,,
Cache,LOGAN 01,President,,,Write-In: Not Certified,0,,
Cache,LOGAN 01,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 01,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 01,President,,,Write-In: Jade,0,,
Cache,LOGAN 01,President,,,Not Assigned,0,,
Cache,LOGAN 01,U.S. House,1,DEM,DARREN PARRY,142,,
Cache,LOGAN 01,U.S. House,1,REP,BLAKE DAVID MOORE,165,,
Cache,LOGAN 01,U.S. House,1,,Write-In Totals,1,,
Cache,LOGAN 01,U.S. House,1,,Write-In: Not Certified,1,,
Cache,LOGAN 01,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 01,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 01,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 01,Governor,,DEM,CHRIS PETERSON,126,,
Cache,LOGAN 01,Governor,,IAP,IAP GREG DUERDEN,6,,
Cache,LOGAN 01,Governor,,REP,SPENCER J. COX,161,,
Cache,LOGAN 01,Governor,,LBT,DANIEL RHEAD COTTAM,27,,
Cache,LOGAN 01,Governor,,,Write-In Totals,0,,
Cache,LOGAN 01,Governor,,,Write-In: Not Certified,0,,
Cache,LOGAN 01,Governor,,,Write-In: Madeline Kazantzis/Ed,0,,
Cache,LOGAN 01,Governor,,,Not Assigned,0,,
Cache,LOGAN 01,Attorney General,,LBT,RUDY J. BAUTISTA,32,,
Cache,LOGAN 01,Attorney General,,DEM,GREG SKORDAS,126,,
Cache,LOGAN 01,Attorney General,,REP,SEAN D. REYES,159,,
Cache,LOGAN 01,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,169,,
Cache,LOGAN 01,State Auditor,,CON,JEFFREY L. OSTLER,50,,
Cache,LOGAN 01,State Auditor,,UUP,BRIAN L. FABBI,57,,
Cache,LOGAN 01,State Treasurer,,CON,RICHARD PROCTOR,38,,
Cache,LOGAN 01,State Treasurer,,REP,DAVID DAMSCHEN,188,,
Cache,LOGAN 01,State Treasurer,,LBT,JOSEPH SPECIALE,58,,
Cache,LOGAN 01,State Senate,25,REP,CHRIS H WILSON,168,,
Cache,LOGAN 01,State Senate,25,DEM,NANCY HUNTLY,141,,
Cache,LOGAN 01,State House,4,DEM,MARY K. DASILVA,134,,
Cache,LOGAN 01,State House,4,REP,DAN JOHNSON,175,,
Cache,LOGAN 01,County Assessor,,REP,KATHLEEN C. HOWELL,239,,
Cache,LOGAN 01,County Council Logan 1,,REP,KARL B. WARD,171,,
Cache,LOGAN 01,County Council Logan 1,,DEM,ADAM K S TRIPP,140,,
Cache,LOGAN 01,County Recorder,,REP,DEVRON ANDERSEN,239,,
Cache,LOGAN 01,County Treasurer,,REP,CRAIG MCALLISTER,240,,
Cache,LOGAN 01,Cache Water Dist Bd At-Large,,,REGAN WHEELER,104,,
Cache,LOGAN 01,Cache Water Dist Bd At-Large,,,BRETT ROPER,161,,
Cache,LOGAN 01,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,112,,
Cache,LOGAN 01,Cache Water Dist BD Logan 1,,,JEANNIE F SIMMONDS,240,,
Cache,LOGAN 01,Logan City Sch Bd 2,,,J. GREGG MILLER,244,,
Cache,LOGAN 01,John A. Pearce Judicial Retention,,,YES,212,,
Cache,LOGAN 01,John A. Pearce Judicial Retention,,,NO,50,,
Cache,LOGAN 01,David N. Mortensen Judicial Retention,,,YES,204,,
Cache,LOGAN 01,David N. Mortensen Judicial Retention,,,NO,54,,
Cache,LOGAN 01,Diana Hagen Judicial Retention,,,YES,222,,
Cache,LOGAN 01,Diana Hagen Judicial Retention,,,NO,40,,
Cache,LOGAN 01,Gregory Keith Orme Judicial Retention,,,YES,208,,
Cache,LOGAN 01,Gregory Keith Orme Judicial Retention,,,NO,52,,
Cache,LOGAN 01,Jill M. Pohlman Judicial Retention,,,YES,222,,
Cache,LOGAN 01,Jill M. Pohlman Judicial Retention,,,NO,40,,
Cache,LOGAN 01,Michele M. Christiansen Forster Judicial Retention,,,YES,223,,
Cache,LOGAN 01,Michele M. Christiansen Forster Judicial Retention,,,NO,37,,
Cache,LOGAN 01,Ryan M. Harris Judicial Retention,,,YES,198,,
Cache,LOGAN 01,Ryan M. Harris Judicial Retention,,,NO,58,,
Cache,LOGAN 01,Kirk M. Morgan Judicial Retention,,,YES,214,,
Cache,LOGAN 01,Kirk M. Morgan Judicial Retention,,,NO,48,,
Cache,LOGAN 01,Matthew C. Funk Judicial Retention,,,YES,212,,
Cache,LOGAN 01,Matthew C. Funk Judicial Retention,,,NO,49,,
Cache,LOGAN 01,Constitutional Amendment A,,,FOR,203,,
Cache,LOGAN 01,Constitutional Amendment A,,,AGAINST,117,,
Cache,LOGAN 01,Constitutional Amendment B,,,FOR,253,,
Cache,LOGAN 01,Constitutional Amendment B,,,AGAINST,53,,
Cache,LOGAN 01,Constitutional Amendment C,,,FOR,265,,
Cache,LOGAN 01,Constitutional Amendment C,,,AGAINST,47,,
Cache,LOGAN 01,Constitutional Amendment D,,,FOR,188,,
Cache,LOGAN 01,Constitutional Amendment D,,,AGAINST,108,,
Cache,LOGAN 01,Constitutional Amendment E,,,FOR,229,,
Cache,LOGAN 01,Constitutional Amendment E,,,AGAINST,84,,
Cache,LOGAN 01,Constitutional Amendment F,,,FOR,190,,
Cache,LOGAN 01,Constitutional Amendment F,,,AGAINST,98,,
Cache,LOGAN 01,Constitutional Amendment G,,,FOR,184,,
Cache,LOGAN 01,Constitutional Amendment G,,,AGAINST,126,,
Cache,LOGAN 02,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 02,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,LOGAN 02,President,,,"KANYE WEST, MICHELLE TIDBALL",3,,
Cache,LOGAN 02,President,,DEM,JOSEPH R. BIDEN,254,,
Cache,LOGAN 02,President,,CON,DON BLANKENSHIP,3,,
Cache,LOGAN 02,President,,LBT,JO JORGENSEN,20,,
Cache,LOGAN 02,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 02,President,,GRN,HOWIE HAWKINS,2,,
Cache,LOGAN 02,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 02,President,,REP,DONALD J. TRUMP,308,,
Cache,LOGAN 02,President,,,Write-In Totals,7,,
Cache,LOGAN 02,President,,,Write-In: Not Certified,7,,
Cache,LOGAN 02,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 02,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 02,President,,,Write-In: Jade,0,,
Cache,LOGAN 02,President,,,Not Assigned,0,,
Cache,LOGAN 02,U.S. House,1,DEM,DARREN PARRY,243,,
Cache,LOGAN 02,U.S. House,1,REP,BLAKE DAVID MOORE,313,,
Cache,LOGAN 02,U.S. House,1,,Write-In Totals,2,,
Cache,LOGAN 02,U.S. House,1,,Write-In: Not Certified,1,,
Cache,LOGAN 02,U.S. House,1,,Write-In: Taylor Lee,1,,
Cache,LOGAN 02,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 02,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 02,Governor,,DEM,CHRIS PETERSON,211,,
Cache,LOGAN 02,Governor,,IAP,IAP GREG DUERDEN,7,,
Cache,LOGAN 02,Governor,,REP,SPENCER J. COX,329,,
Cache,LOGAN 02,Governor,,LBT,DANIEL RHEAD COTTAM,33,,
Cache,LOGAN 02,Governor,,,Write-In Totals,7,,
Cache,LOGAN 02,Governor,,,Write-In: Madeline Kazantzis/Ed,5,,
Cache,LOGAN 02,Governor,,,Write-In: Not Certified,2,,
Cache,LOGAN 02,Governor,,,Not Assigned,0,,
Cache,LOGAN 02,Attorney General,,LBT,RUDY J. BAUTISTA,57,,
Cache,LOGAN 02,Attorney General,,DEM,GREG SKORDAS,210,,
Cache,LOGAN 02,Attorney General,,REP,SEAN D. REYES,309,,
Cache,LOGAN 02,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,323,,
Cache,LOGAN 02,State Auditor,,CON,JEFFREY L. OSTLER,97,,
Cache,LOGAN 02,State Auditor,,UUP,BRIAN L. FABBI,94,,
Cache,LOGAN 02,State Treasurer,,CON,RICHARD PROCTOR,69,,
Cache,LOGAN 02,State Treasurer,,REP,DAVID DAMSCHEN,331,,
Cache,LOGAN 02,State Treasurer,,LBT,JOSEPH SPECIALE,121,,
Cache,LOGAN 02,State Senate,25,REP,CHRIS H WILSON,334,,
Cache,LOGAN 02,State Senate,25,DEM,NANCY HUNTLY,230,,
Cache,LOGAN 02,State House,4,DEM,MARY K. DASILVA,238,,
Cache,LOGAN 02,State House,4,REP,DAN JOHNSON,333,,
Cache,LOGAN 02,County Assessor,,REP,KATHLEEN C. HOWELL,463,,
Cache,LOGAN 02,County Council Logan 2,,DEM,ERICA ABBOTT,232,,
Cache,LOGAN 02,County Council Logan 2,,REP,BARBARA Y. TIDWELL,325,,
Cache,LOGAN 02,County Recorder,,REP,DEVRON ANDERSEN,462,,
Cache,LOGAN 02,County Treasurer,,REP,CRAIG MCALLISTER,459,,
Cache,LOGAN 02,Cache Water Dist Bd At-Large,,,REGAN WHEELER,198,,
Cache,LOGAN 02,Cache Water Dist Bd At-Large,,,BRETT ROPER,255,,
Cache,LOGAN 02,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,231,,
Cache,LOGAN 02,Cache Water Dist Bd Logan 2,,,SCOTT H CLARK,428,,
Cache,LOGAN 02,John A. Pearce Judicial Retention,,,YES,390,,
Cache,LOGAN 02,John A. Pearce Judicial Retention,,,NO,97,,
Cache,LOGAN 02,David N. Mortensen Judicial Retention,,,YES,372,,
Cache,LOGAN 02,David N. Mortensen Judicial Retention,,,NO,95,,
Cache,LOGAN 02,Diana Hagen Judicial Retention,,,YES,388,,
Cache,LOGAN 02,Diana Hagen Judicial Retention,,,NO,78,,
Cache,LOGAN 02,Gregory Keith Orme Judicial Retention,,,YES,369,,
Cache,LOGAN 02,Gregory Keith Orme Judicial Retention,,,NO,93,,
Cache,LOGAN 02,Jill M. Pohlman Judicial Retention,,,YES,390,,
Cache,LOGAN 02,Jill M. Pohlman Judicial Retention,,,NO,73,,
Cache,LOGAN 02,Michele M. Christiansen Forster Judicial Retention,,,YES,380,,
Cache,LOGAN 02,Michele M. Christiansen Forster Judicial Retention,,,NO,80,,
Cache,LOGAN 02,Ryan M. Harris Judicial Retention,,,YES,347,,
Cache,LOGAN 02,Ryan M. Harris Judicial Retention,,,NO,111,,
Cache,LOGAN 02,Kirk M. Morgan Judicial Retention,,,YES,392,,
Cache,LOGAN 02,Kirk M. Morgan Judicial Retention,,,NO,72,,
Cache,LOGAN 02,Matthew C. Funk Judicial Retention,,,YES,382,,
Cache,LOGAN 02,Matthew C. Funk Judicial Retention,,,NO,83,,
Cache,LOGAN 02,Constitutional Amendment A,,,FOR,308,,
Cache,LOGAN 02,Constitutional Amendment A,,,AGAINST,249,,
Cache,LOGAN 02,Constitutional Amendment B,,,FOR,410,,
Cache,LOGAN 02,Constitutional Amendment B,,,AGAINST,120,,
Cache,LOGAN 02,Constitutional Amendment C,,,FOR,434,,
Cache,LOGAN 02,Constitutional Amendment C,,,AGAINST,113,,
Cache,LOGAN 02,Constitutional Amendment D,,,FOR,324,,
Cache,LOGAN 02,Constitutional Amendment D,,,AGAINST,182,,
Cache,LOGAN 02,Constitutional Amendment E,,,FOR,430,,
Cache,LOGAN 02,Constitutional Amendment E,,,AGAINST,111,,
Cache,LOGAN 02,Constitutional Amendment F,,,FOR,353,,
Cache,LOGAN 02,Constitutional Amendment F,,,AGAINST,153,,
Cache,LOGAN 02,Constitutional Amendment G,,,FOR,340,,
Cache,LOGAN 02,Constitutional Amendment G,,,AGAINST,202,,
Cache,LOGAN 03,Ballots Cast - Blank,,,,1,,
Cache,LOGAN 03,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,LOGAN 03,President,,,"KANYE WEST, MICHELLE TIDBALL",6,,
Cache,LOGAN 03,President,,DEM,JOSEPH R. BIDEN,232,,
Cache,LOGAN 03,President,,CON,DON BLANKENSHIP,5,,
Cache,LOGAN 03,President,,LBT,JO JORGENSEN,25,,
Cache,LOGAN 03,President,,,"JOE MCHUGH, ELIZABETH STORM",1,,
Cache,LOGAN 03,President,,GRN,HOWIE HAWKINS,4,,
Cache,LOGAN 03,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 03,President,,REP,DONALD J. TRUMP,379,,
Cache,LOGAN 03,President,,,Write-In Totals,8,,
Cache,LOGAN 03,President,,,Write-In: Not Certified,7,,
Cache,LOGAN 03,President,,,Write-In: Brian Carroll,1,,
Cache,LOGAN 03,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 03,President,,,Write-In: Jade,0,,
Cache,LOGAN 03,President,,,Not Assigned,0,,
Cache,LOGAN 03,U.S. House,1,DEM,DARREN PARRY,236,,
Cache,LOGAN 03,U.S. House,1,REP,BLAKE DAVID MOORE,391,,
Cache,LOGAN 03,U.S. House,1,,Write-In Totals,2,,
Cache,LOGAN 03,U.S. House,1,,Write-In: Not Certified,2,,
Cache,LOGAN 03,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 03,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 03,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 03,Governor,,DEM,CHRIS PETERSON,207,,
Cache,LOGAN 03,Governor,,IAP,IAP GREG DUERDEN,11,,
Cache,LOGAN 03,Governor,,REP,SPENCER J. COX,378,,
Cache,LOGAN 03,Governor,,LBT,DANIEL RHEAD COTTAM,33,,
Cache,LOGAN 03,Governor,,,Write-In Totals,17,,
Cache,LOGAN 03,Governor,,,Write-In: Madeline Kazantzis/Ed,11,,
Cache,LOGAN 03,Governor,,,Write-In: Not Certified,6,,
Cache,LOGAN 03,Governor,,,Not Assigned,0,,
Cache,LOGAN 03,Attorney General,,LBT,RUDY J. BAUTISTA,46,,
Cache,LOGAN 03,Attorney General,,DEM,GREG SKORDAS,206,,
Cache,LOGAN 03,Attorney General,,REP,SEAN D. REYES,400,,
