county,precinct,office,district,candidate,party,election_day,absentee,mail,votes
Box Elder,Mantua,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Mantua,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Mantua,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Mantua,U.S. PRESIDENT,,Write-in 80,NP,3,0,0,3
Box Elder,Mantua,U. S. SENATE,,Registered Voters,NP,483,,,
Box Elder,Mantua,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,5,0,1,6
Box Elder,Mantua,U. S. SENATE,,SCOTT HOWELL,DEM,44,8,2,54
Box Elder,Mantua,U. S. SENATE,,ORRIN G. HATCH,REP,249,31,35,315
Box Elder,Mantua,U. S. SENATE,,DANIEL GEERY,JUS,2,0,0,2
Box Elder,Mantua,U. S. SENATE,,BILL BARRON,UNA,1,0,0,1
Box Elder,Mantua,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Mantua,U. S. SENATE,,Write-in 60,NP,0,0,0,0
Box Elder,Mantua,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,483,,,
Box Elder,Mantua,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,9,2,1,12
Box Elder,Mantua,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,30,8,1,39
Box Elder,Mantua,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,263,29,37,329
Box Elder,Mantua,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Mantua,GOVERNOR,,Registered Voters,NP,483,,,
Box Elder,Mantua,GOVERNOR,,PETER S COOKE,DEM,37,7,1,45
Box Elder,Mantua,GOVERNOR,,KEN LARSEN,LIB,7,0,1,8
Box Elder,Mantua,GOVERNOR,,KIRK D PEARSON,CON,7,1,3,11
Box Elder,Mantua,GOVERNOR,,GARY R. HERBERT,REP,250,31,34,315
Box Elder,Mantua,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Mantua,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Mantua,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Mantua,ATTY GENERAL,,Registered Voters,NP,483,,,
Box Elder,Mantua,ATTY GENERAL,,DEE W. SMITH,DEM,58,9,1,68
Box Elder,Mantua,ATTY GENERAL,,JOHN SWALLOW,REP,218,26,34,278
Box Elder,Mantua,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,15,2,3,20
Box Elder,Mantua,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Mantua,STATE AUDITOR,,Registered Voters,NP,483,,,
Box Elder,Mantua,STATE AUDITOR,,MARK SAGE,DEM,45,5,1,51
Box Elder,Mantua,STATE AUDITOR,,JOHN DOUGALL,REP,230,28,33,291
Box Elder,Mantua,STATE AUDITOR,,RICHARD PROCTOR,CON,13,3,5,21
Box Elder,Mantua,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Mantua,STATE TREASURER,,Registered Voters,NP,483,,,
Box Elder,Mantua,STATE TREASURER,,CHRISTOPHER STOUT,DEM,40,9,2,51
Box Elder,Mantua,STATE TREASURER,,VINCENT C. MARCUS,LIB,22,1,1,24
Box Elder,Mantua,STATE TREASURER,,RICHARD K. ELLIS,REP,226,26,34,286
Box Elder,Mantua,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Mantua,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Mantua,UTAH STATE HOUSE OF REPRESENTATIVES1,,Registered Voters,NP,483,,,
Box Elder,Mantua,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,34,4,1,39
Box Elder,Mantua,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,227,27,30,284
Box Elder,Mantua,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,37,6,8,51
Box Elder,Mantua,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,0,0
Box Elder,Mantua,UTAH STATE SCHOOL BOARD OF EDUCATION,,Registered Voters,NP,483,,,
Box Elder,Mantua,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,124,13,17,154
Box Elder,Mantua,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,115,18,14,147
Box Elder,Mantua,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,2,1,1,4
Box Elder,Mantua,BOX ELDER COUNTY COMMISSION SEAT C,,Registered Voters,NP,483,,,
Box Elder,Mantua,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,270,33,34,337
Box Elder,Mantua,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,1,0,0,1
Box Elder,Mantua,Judge KEVIN K. ALLEN,,Registered Voters,NP,483,,,
Box Elder,Mantua,Judge KEVIN K. ALLEN,,YES,NP,211,22,29,262
Box Elder,Mantua,Judge KEVIN K. ALLEN,,NO,NP,47,12,7,66
Box Elder,Mantua,Judge JEFFREY R. BURBANK,,Registered Voters,NP,483,,,
Box Elder,Mantua,Judge JEFFREY R. BURBANK,,YES,NP,220,23,33,276
Box Elder,Mantua,Judge JEFFREY R. BURBANK,,NO,NP,40,12,4,56
Box Elder,Mantua,Constitutional Amendment A,,Registered Voters,NP,483,,,
Box Elder,Mantua,Constitutional Amendment A,,FOR,NP,129,20,14,163
Box Elder,Mantua,Constitutional Amendment A,,AGAINST,NP,142,16,21,179
Box Elder,Mantua,Constitutional Amendment B,,Registered Voters,NP,483,,,
Box Elder,Mantua,Constitutional Amendment B,,FOR,NP,161,23,16,200
Box Elder,Mantua,Constitutional Amendment B,,AGAINST,NP,119,14,20,153
Box Elder,Park Valley,STRAIGHT PARTY,,Registered Voters,NP,95,,,
Box Elder,Park Valley,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,,0
Box Elder,Park Valley,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,,0
Box Elder,Park Valley,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,,0
Box Elder,Park Valley,STRAIGHT PARTY,,REPUBLICAN,REP,27,0,,27
Box Elder,Park Valley,STRAIGHT PARTY,,JUSTICE,JUS,0,0,,0
Box Elder,Park Valley,STRAIGHT PARTY,,GREEN,GRN,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,Registered Voters,NP,95,,,
Box Elder,Park Valley,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,MITT ROMNEY,REP,82,0,,82
Box Elder,Park Valley,U.S. PRESIDENT,,BARACK OBAMA,DEM,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,GARY JOHNSON,LIB,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,1,0,,1
Box Elder,Park Valley,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,JILL REED,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,,0
Box Elder,Park Valley,U.S. PRESIDENT,,Write-in 80,NP,0,0,,0
Box Elder,Park Valley,U. S. SENATE,,Registered Voters,NP,95,,,
Box Elder,Park Valley,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,2,0,,2
Box Elder,Park Valley,U. S. SENATE,,SCOTT HOWELL,DEM,3,0,,3
Box Elder,Park Valley,U. S. SENATE,,ORRIN G. HATCH,REP,78,0,,78
Box Elder,Park Valley,U. S. SENATE,,DANIEL GEERY,JUS,0,0,,0
Box Elder,Park Valley,U. S. SENATE,,BILL BARRON,UNA,0,0,,0
Box Elder,Park Valley,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,,0
Box Elder,Park Valley,U. S. SENATE,,Write-in 60,NP,0,0,,0
Box Elder,Park Valley,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,95,,,
Box Elder,Park Valley,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,4,0,,4
Box Elder,Park Valley,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,0,0,,0
Box Elder,Park Valley,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,76,0,,76
Box Elder,Park Valley,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,,0
Box Elder,Park Valley,GOVERNOR,,Registered Voters,NP,95,,,
Box Elder,Park Valley,GOVERNOR,,PETER S COOKE,DEM,0,0,,0
Box Elder,Park Valley,GOVERNOR,,KEN LARSEN,LIB,0,0,,0
Box Elder,Park Valley,GOVERNOR,,KIRK D PEARSON,CON,2,0,,2
Box Elder,Park Valley,GOVERNOR,,GARY R. HERBERT,REP,81,0,,81
Box Elder,Park Valley,GOVERNOR,,DAVID J CANNON,NP,0,0,,0
Box Elder,Park Valley,GOVERNOR,,DENNIS C. OWEN,NP,0,0,,0
Box Elder,Park Valley,GOVERNOR,,Write-in 50,NP,0,0,,0
Box Elder,Park Valley,ATTY GENERAL,,Registered Voters,NP,95,,,
Box Elder,Park Valley,ATTY GENERAL,,DEE W. SMITH,DEM,4,0,,4
Box Elder,Park Valley,ATTY GENERAL,,JOHN SWALLOW,REP,75,0,,75
Box Elder,Park Valley,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,3,0,,3
Box Elder,Park Valley,ATTY GENERAL,,Write-in 40,NP,0,0,,0
Box Elder,Park Valley,STATE AUDITOR,,Registered Voters,NP,95,,,
Box Elder,Park Valley,STATE AUDITOR,,MARK SAGE,DEM,3,0,,3
Box Elder,Park Valley,STATE AUDITOR,,JOHN DOUGALL,REP,73,0,,73
Box Elder,Park Valley,STATE AUDITOR,,RICHARD PROCTOR,CON,6,0,,6
Box Elder,Park Valley,STATE AUDITOR,,Write-in 40,NP,0,0,,0
Box Elder,Park Valley,STATE TREASURER,,Registered Voters,NP,95,,,
Box Elder,Park Valley,STATE TREASURER,,CHRISTOPHER STOUT,DEM,1,0,,1
Box Elder,Park Valley,STATE TREASURER,,VINCENT C. MARCUS,LIB,3,0,,3
Box Elder,Park Valley,STATE TREASURER,,RICHARD K. ELLIS,REP,78,0,,78
Box Elder,Park Valley,STATE TREASURER,,WARREN ROGERS,NP,0,0,,0
Box Elder,Park Valley,STATE TREASURER,,Write-in 40,NP,0,0,,0
Box Elder,Park Valley,UTAH STATE HOUSE OF REPRESENTATIVES1,,Registered Voters,NP,95,,,
Box Elder,Park Valley,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,1,0,,1
Box Elder,Park Valley,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,76,0,,76
Box Elder,Park Valley,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,6,0,,6
Box Elder,Park Valley,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,,0
Box Elder,Park Valley,UTAH STATE SCHOOL BOARD OF EDUCATION,,Registered Voters,NP,95,,,
Box Elder,Park Valley,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,42,0,,42
Box Elder,Park Valley,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,16,0,,16
Box Elder,Park Valley,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,0,0,,0
Box Elder,Park Valley,BOX ELDER COUNTY COMMISSION SEAT C,,Registered Voters,NP,95,,,
Box Elder,Park Valley,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,76,0,,76
Box Elder,Park Valley,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,2,0,,2
Box Elder,Park Valley,Judge KEVIN K. ALLEN,,Registered Voters,NP,95,,,
Box Elder,Park Valley,Judge KEVIN K. ALLEN,,YES,NP,65,0,,65
Box Elder,Park Valley,Judge KEVIN K. ALLEN,,NO,NP,3,0,,3
Box Elder,Park Valley,Judge JEFFREY R. BURBANK,,Registered Voters,NP,95,,,
Box Elder,Park Valley,Judge JEFFREY R. BURBANK,,YES,NP,67,0,,67
Box Elder,Park Valley,Judge JEFFREY R. BURBANK,,NO,NP,3,0,,3
Box Elder,Park Valley,BOX ELDER COUNTY SCHOOL BOARD DIST 1,,Registered Voters,NP,95,,,
Box Elder,Park Valley,BOX ELDER COUNTY SCHOOL BOARD DIST 1,,LYNN A. CAPENER,NP,72,0,,72
Box Elder,Park Valley,BOX ELDER COUNTY SCHOOL BOARD DIST 1,,Write-in 20,NP,0,0,,0
Box Elder,Park Valley,Constitutional Amendment A,,Registered Voters,NP,95,,,
Box Elder,Park Valley,Constitutional Amendment A,,FOR,NP,23,0,,23
Box Elder,Park Valley,Constitutional Amendment A,,AGAINST,NP,43,0,,43
Box Elder,Park Valley,Constitutional Amendment B,,Registered Voters,NP,95,,,
Box Elder,Park Valley,Constitutional Amendment B,,FOR,NP,47,0,,47
Box Elder,Park Valley,Constitutional Amendment B,,AGAINST,NP,33,0,,33
Box Elder,Perry 01,STRAIGHT PARTY,,Registered Voters,NP,651,,,
Box Elder,Perry 01,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0
Box Elder,Perry 01,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0
Box Elder,Perry 01,STRAIGHT PARTY,,DEMOCRATIC,DEM,7,12,1,20
Box Elder,Perry 01,STRAIGHT PARTY,,REPUBLICAN,REP,101,38,13,152
Box Elder,Perry 01,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Perry 01,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,Registered Voters,NP,651,,,
Box Elder,Perry 01,U.S. PRESIDENT,,JILL STEIN,GRN,1,0,0,1
Box Elder,Perry 01,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,MITT ROMNEY,REP,286,133,34,453
Box Elder,Perry 01,U.S. PRESIDENT,,BARACK OBAMA,DEM,18,20,1,39
Box Elder,Perry 01,U.S. PRESIDENT,,GARY JOHNSON,LIB,2,1,3,6
Box Elder,Perry 01,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,3,0,0,3
Box Elder,Perry 01,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Perry 01,U.S. PRESIDENT,,Write-in 80,NP,0,0,0,0
Box Elder,Perry 01,U. S. SENATE,,Registered Voters,NP,651,,,
Box Elder,Perry 01,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,6,6,5,17
Box Elder,Perry 01,U. S. SENATE,,SCOTT HOWELL,DEM,40,31,3,74
Box Elder,Perry 01,U. S. SENATE,,ORRIN G. HATCH,REP,257,114,30,401
Box Elder,Perry 01,U. S. SENATE,,DANIEL GEERY,JUS,1,0,0,1
Box Elder,Perry 01,U. S. SENATE,,BILL BARRON,UNA,0,1,0,1
Box Elder,Perry 01,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Perry 01,U. S. SENATE,,Write-in 60,NP,1,0,0,1
Box Elder,Perry 01,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,651,,,
Box Elder,Perry 01,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,6,7,4,17
Box Elder,Perry 01,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,30,29,2,61
Box Elder,Perry 01,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,266,116,31,413
Box Elder,Perry 01,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Perry 01,GOVERNOR,,Registered Voters,NP,651,,,
Box Elder,Perry 01,GOVERNOR,,PETER S COOKE,DEM,31,27,4,62
Box Elder,Perry 01,GOVERNOR,,KEN LARSEN,LIB,2,1,3,6
Box Elder,Perry 01,GOVERNOR,,KIRK D PEARSON,CON,3,2,1,6
Box Elder,Perry 01,GOVERNOR,,GARY R. HERBERT,REP,266,122,30,418
Box Elder,Perry 01,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Perry 01,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Perry 01,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Perry 01,ATTY GENERAL,,Registered Voters,NP,651,,,
Box Elder,Perry 01,ATTY GENERAL,,DEE W. SMITH,DEM,41,42,3,86
Box Elder,Perry 01,ATTY GENERAL,,JOHN SWALLOW,REP,243,101,31,375
Box Elder,Perry 01,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,9,6,3,18
Box Elder,Perry 01,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Perry 01,STATE AUDITOR,,Registered Voters,NP,651,,,
Box Elder,Perry 01,STATE AUDITOR,,MARK SAGE,DEM,26,24,1,51
Box Elder,Perry 01,STATE AUDITOR,,JOHN DOUGALL,REP,245,117,33,395
Box Elder,Perry 01,STATE AUDITOR,,RICHARD PROCTOR,CON,19,5,3,27
Box Elder,Perry 01,STATE AUDITOR,,Write-in 40,NP,1,0,0,1
Box Elder,Perry 01,STATE TREASURER,,Registered Voters,NP,651,,,
Box Elder,Perry 01,STATE TREASURER,,CHRISTOPHER STOUT,DEM,21,26,1,48
Box Elder,Perry 01,STATE TREASURER,,VINCENT C. MARCUS,LIB,15,8,4,27
Box Elder,Perry 01,STATE TREASURER,,RICHARD K. ELLIS,REP,256,111,32,399
Box Elder,Perry 01,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Perry 01,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Perry 01,UTAH STATE HOUSE OF REPRESENTATIVES29,,Registered Voters,NP,651,,,
Box Elder,Perry 01,UTAH STATE HOUSE OF REPRESENTATIVES29,,LEE B PERRY,REP,276,127,31,434
Box Elder,Perry 01,UTAH STATE HOUSE OF REPRESENTATIVES29,,HEIDI BITTON,DEM,21,23,5,49
Box Elder,Perry 01,UTAH STATE HOUSE OF REPRESENTATIVES29,,Write-in 30,NP,0,0,1,1
Box Elder,Perry 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,Registered Voters,NP,651,,,
Box Elder,Perry 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,140,76,12,228
Box Elder,Perry 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,100,47,19,166
Box Elder,Perry 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,1,0,0,1
Box Elder,Perry 01,BOX ELDER COUNTY COMMISSION SEAT C,,Registered Voters,NP,651,,,
Box Elder,Perry 01,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,282,131,35,448
Box Elder,Perry 01,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,0,2,0,2
Box Elder,Perry 01,Judge KEVIN K. ALLEN,,Registered Voters,NP,651,,,
Box Elder,Perry 01,Judge KEVIN K. ALLEN,,YES,NP,220,107,28,355
Box Elder,Perry 01,Judge KEVIN K. ALLEN,,NO,NP,30,23,4,57
Box Elder,Perry 01,Judge JEFFREY R. BURBANK,,Registered Voters,NP,651,,,
Box Elder,Perry 01,Judge JEFFREY R. BURBANK,,YES,NP,226,112,28,366
Box Elder,Perry 01,Judge JEFFREY R. BURBANK,,NO,NP,25,20,4,49
Box Elder,Perry 01,Constitutional Amendment A,,Registered Voters,NP,651,,,
Box Elder,Perry 01,Constitutional Amendment A,,FOR,NP,129,69,21,219
Box Elder,Perry 01,Constitutional Amendment A,,AGAINST,NP,132,68,12,212
Box Elder,Perry 01,Constitutional Amendment B,,Registered Voters,NP,651,,,
Box Elder,Perry 01,Constitutional Amendment B,,FOR,NP,198,95,25,318
Box Elder,Perry 01,Constitutional Amendment B,,AGAINST,NP,81,45,9,135
Box Elder,Perry 02,STRAIGHT PARTY,,Registered Voters,NP,524,,,
Box Elder,Perry 02,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0
Box Elder,Perry 02,STRAIGHT PARTY,,LIBERTARIAN,LIB,1,0,0,1
Box Elder,Perry 02,STRAIGHT PARTY,,DEMOCRATIC,DEM,3,2,1,6
Box Elder,Perry 02,STRAIGHT PARTY,,REPUBLICAN,REP,71,25,26,122
Box Elder,Perry 02,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Perry 02,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,Registered Voters,NP,524,,,
Box Elder,Perry 02,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,MITT ROMNEY,REP,197,74,99,370
Box Elder,Perry 02,U.S. PRESIDENT,,BARACK OBAMA,DEM,9,7,5,21
Box Elder,Perry 02,U.S. PRESIDENT,,GARY JOHNSON,LIB,6,1,1,8
Box Elder,Perry 02,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,3,0,0,3
Box Elder,Perry 02,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Perry 02,U.S. PRESIDENT,,Write-in 80,NP,0,1,0,1
Box Elder,Perry 02,U. S. SENATE,,Registered Voters,NP,524,,,
Box Elder,Perry 02,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,9,4,0,13
Box Elder,Perry 02,U. S. SENATE,,SCOTT HOWELL,DEM,19,15,7,41
Box Elder,Perry 02,U. S. SENATE,,ORRIN G. HATCH,REP,180,63,95,338
Box Elder,Perry 02,U. S. SENATE,,DANIEL GEERY,JUS,2,0,1,3
Box Elder,Perry 02,U. S. SENATE,,BILL BARRON,UNA,4,0,0,4
Box Elder,Perry 02,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Perry 02,U. S. SENATE,,Write-in 60,NP,0,0,1,1
Box Elder,Perry 02,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,524,,,
Box Elder,Perry 02,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,10,2,0,12
Box Elder,Perry 02,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,18,13,4,35
Box Elder,Perry 02,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,185,67,98,350
Box Elder,Perry 02,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,1,0,1,2
Box Elder,Perry 02,GOVERNOR,,Registered Voters,NP,524,,,
Box Elder,Perry 02,GOVERNOR,,PETER S COOKE,DEM,20,15,5,40
Box Elder,Perry 02,GOVERNOR,,KEN LARSEN,LIB,7,1,3,11
Box Elder,Perry 02,GOVERNOR,,KIRK D PEARSON,CON,4,0,0,4
Box Elder,Perry 02,GOVERNOR,,GARY R. HERBERT,REP,181,67,95,343
Box Elder,Perry 02,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Perry 02,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Perry 02,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Perry 02,ATTY GENERAL,,Registered Voters,NP,524,,,
Box Elder,Perry 02,ATTY GENERAL,,DEE W. SMITH,DEM,38,15,15,68
Box Elder,Perry 02,ATTY GENERAL,,JOHN SWALLOW,REP,163,63,86,312
Box Elder,Perry 02,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,11,4,2,17
Box Elder,Perry 02,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Perry 02,STATE AUDITOR,,Registered Voters,NP,524,,,
Box Elder,Perry 02,STATE AUDITOR,,MARK SAGE,DEM,23,10,12,45
Box Elder,Perry 02,STATE AUDITOR,,JOHN DOUGALL,REP,169,65,86,320
Box Elder,Perry 02,STATE AUDITOR,,RICHARD PROCTOR,CON,14,5,2,21
Box Elder,Perry 02,STATE AUDITOR,,Write-in 40,NP,1,0,0,1
Box Elder,Perry 02,STATE TREASURER,,Registered Voters,NP,524,,,
Box Elder,Perry 02,STATE TREASURER,,CHRISTOPHER STOUT,DEM,19,10,6,35
