county,precinct,office,district,candidate,party,mail,provisional,absentee,votes
Cache,CLARKSTON ,STATE HOUSE,1,LEE H. PHIPPS ,CON ,8,0,0,8
Cache,CORNISH ,STATE HOUSE,1,LEE H. PHIPPS ,CON ,5,0,0,5
Cache,NEWTON ,STATE HOUSE,1,LEE H. PHIPPS ,CON ,20,0,0,20
Cache,CLARKSTON ,STATE HOUSE,1,SCOTT SANDALL ,REP ,145,0,0,145
Cache,CORNISH ,STATE HOUSE,1,SCOTT SANDALL ,REP ,58,0,0,58
Cache,NEWTON ,STATE HOUSE,1,SCOTT SANDALL ,REP ,206,0,0,206
Cache,LOGAN 17 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,163,4,0,167
Cache,LOGAN 25 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,184,0,0,184
Cache,LOGAN 30 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,155,5,0,160
Cache,LOGAN 31 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,100,2,0,102
Cache,AMALGA ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,114,0,0,114
Cache,BENSON ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,153,0,0,153
Cache,COVE ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,136,0,0,136
Cache,HYDE PARK 01 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,532,2,0,534
Cache,HYDE PARK 02 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,466,1,0,467
Cache,LEWISTON 01 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,243,0,0,243
Cache,LEWISTON 02 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,172,0,0,172
Cache,MENDON 01 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,46,0,0,46
Cache,NORTH LOGAN 01 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,206,4,0,210
Cache,NORTH LOGAN 02 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,250,0,0,250
Cache,NORTH LOGAN 03 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,301,2,0,303
Cache,NORTH LOGAN 04 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,324,2,0,326
Cache,NORTH LOGAN 05 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,425,1,0,426
Cache,NORTH LOGAN 06 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,263,2,0,265
Cache,RICHMOND 01 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,234,0,0,234
Cache,RICHMOND 02 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,289,1,0,290
Cache,SMITHFIELD 01 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,267,0,0,267
Cache,SMITHFIELD 02 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,362,1,0,363
Cache,SMITHFIELD 03 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,350,1,0,351
Cache,SMITHFIELD 04 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,366,0,0,366
Cache,SMITHFIELD 05 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,275,0,0,275
Cache,SMITHFIELD 06 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,314,0,0,314
Cache,SMITHFIELD 07 ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,368,1,0,369
Cache,TRENTON ,STATE HOUSE,3,JACK R. DRAXLER ,REP ,104,0,0,104
Cache,LOGAN 01 ,STATE HOUSE,4,EDWARD REDD ,REP ,111,0,0,111
Cache,LOGAN 01CSD ,STATE HOUSE,4,EDWARD REDD ,REP ,23,0,0,23
Cache,LOGAN 02 ,STATE HOUSE,4,EDWARD REDD ,REP ,170,0,0,170
Cache,LOGAN 03 ,STATE HOUSE,4,EDWARD REDD ,REP ,198,0,0,198
Cache,LOGAN 04 ,STATE HOUSE,4,EDWARD REDD ,REP ,221,2,0,223
Cache,LOGAN 05 ,STATE HOUSE,4,EDWARD REDD ,REP ,270,1,0,271
Cache,LOGAN 06 ,STATE HOUSE,4,EDWARD REDD ,REP ,172,4,0,176
Cache,LOGAN 07 ,STATE HOUSE,4,EDWARD REDD ,REP ,83,1,0,84
Cache,LOGAN 08 ,STATE HOUSE,4,EDWARD REDD ,REP ,80,3,0,83
Cache,LOGAN 09 ,STATE HOUSE,4,EDWARD REDD ,REP ,138,4,0,142
Cache,LOGAN 10 ,STATE HOUSE,4,EDWARD REDD ,REP ,86,3,0,89
Cache,LOGAN 11 ,STATE HOUSE,4,EDWARD REDD ,REP ,113,1,0,114
Cache,LOGAN 12 ,STATE HOUSE,4,EDWARD REDD ,REP ,22,2,0,24
Cache,LOGAN 13 ,STATE HOUSE,4,EDWARD REDD ,REP ,374,0,0,374
Cache,LOGAN 14 ,STATE HOUSE,4,EDWARD REDD ,REP ,213,0,0,213
Cache,LOGAN 15 ,STATE HOUSE,4,EDWARD REDD ,REP ,77,4,0,81
Cache,LOGAN 16 ,STATE HOUSE,4,EDWARD REDD ,REP ,179,1,0,180
Cache,LOGAN 18 ,STATE HOUSE,4,EDWARD REDD ,REP ,42,2,0,44
Cache,LOGAN 19 ,STATE HOUSE,4,EDWARD REDD ,REP ,52,2,0,54
Cache,LOGAN 20 ,STATE HOUSE,4,EDWARD REDD ,REP ,405,2,0,407
Cache,LOGAN 21 ,STATE HOUSE,4,EDWARD REDD ,REP ,241,1,0,242
Cache,LOGAN 22 ,STATE HOUSE,4,EDWARD REDD ,REP ,377,0,0,377
Cache,LOGAN 23 ,STATE HOUSE,4,EDWARD REDD ,REP ,40,0,0,40
Cache,LOGAN 24 ,STATE HOUSE,4,EDWARD REDD ,REP ,99,2,0,101
Cache,LOGAN 26 ,STATE HOUSE,4,EDWARD REDD ,REP ,177,3,0,180
Cache,LOGAN 28 ,STATE HOUSE,4,EDWARD REDD ,REP ,73,1,0,74
Cache,LOGAN 29 ,STATE HOUSE,4,EDWARD REDD ,REP ,355,0,0,355
Cache,LOGAN 29CSD ,STATE HOUSE,4,EDWARD REDD ,REP ,1,0,0,1
Cache,LOGAN 33 ,STATE HOUSE,4,EDWARD REDD ,REP ,150,0,0,150
Cache,LOGAN 33CSD ,STATE HOUSE,4,EDWARD REDD ,REP ,15,0,0,15
Cache,LOGAN 27I ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,31,1,0,32
Cache,LOGAN 27U ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,1,0,0,1
Cache,LOGAN 27CSD ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,6,0,0,6
Cache,LOGAN 27:17C ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,0,0,0,0
Cache,LOGAN 32 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,30,0,0,30
Cache,LOGAN 33.5 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,12,0,0,12
Cache,COLLEGE/YOUNG WARD ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,46,0,0,46
Cache,HYRUM 01 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,94,1,0,95
Cache,HYRUM 02 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,30,0,0,30
Cache,HYRUM 03 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,56,1,0,57
Cache,HYRUM 04 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,75,0,0,75
Cache,HYRUM 05 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,31,0,0,31
Cache,MENDON 02 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,92,0,0,92
Cache,MILLVILLE 17 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,18,1,0,19
Cache,MILLVILLE 25 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,89,0,0,89
Cache,NIBLEY 01 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,57,0,0,57
Cache,NIBLEY 03 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,82,0,0,82
Cache,Nibley 17 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,45,0,0,45
Cache,Nibley 25 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,0,0,0,0
Cache,PARADISE ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,98,3,0,101
Cache,PROVIDENCE 01 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,78,0,0,78
Cache,PROVIDENCE 02 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,222,3,0,225
Cache,PROVIDENCE 03 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,67,0,0,67
Cache,PROVIDENCE 04 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,77,0,0,77
Cache,PROVIDENCE 05 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,63,0,0,63
Cache,RIVER HEIGHTS 01 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,55,1,0,56
Cache,RIVER HEIGHTS 02 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,93,0,0,93
Cache,WELLSVILLE 01 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,25,0,0,25
Cache,WELLSVILLE 02 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,51,0,0,51
Cache,WELLSVILLE 03 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,34,1,0,35
Cache,WELLSVILLE 04 ,STATE HOUSE,5,JEFFREY D. TURLEY ,DEM ,56,2,0,58
Cache,LOGAN 27I ,STATE HOUSE,5,R. CURT WEBB ,REP ,152,1,0,153
Cache,LOGAN 27U ,STATE HOUSE,5,R. CURT WEBB ,REP ,2,0,0,2
Cache,LOGAN 27CSD ,STATE HOUSE,5,R. CURT WEBB ,REP ,35,0,0,35
Cache,LOGAN 27:17C ,STATE HOUSE,5,R. CURT WEBB ,REP ,1,0,0,1
Cache,LOGAN 32 ,STATE HOUSE,5,R. CURT WEBB ,REP ,67,1,0,68
Cache,LOGAN 33.5 ,STATE HOUSE,5,R. CURT WEBB ,REP ,53,0,0,53
Cache,COLLEGE/YOUNG WARD ,STATE HOUSE,5,R. CURT WEBB ,REP ,196,1,0,197
Cache,HYRUM 01 ,STATE HOUSE,5,R. CURT WEBB ,REP ,260,1,0,261
Cache,HYRUM 02 ,STATE HOUSE,5,R. CURT WEBB ,REP ,165,1,0,166
Cache,HYRUM 03 ,STATE HOUSE,5,R. CURT WEBB ,REP ,295,2,0,297
Cache,HYRUM 04 ,STATE HOUSE,5,R. CURT WEBB ,REP ,402,1,0,403
Cache,HYRUM 05 ,STATE HOUSE,5,R. CURT WEBB ,REP ,179,0,0,179
Cache,MENDON 02 ,STATE HOUSE,5,R. CURT WEBB ,REP ,488,1,0,489
Cache,MILLVILLE 17 ,STATE HOUSE,5,R. CURT WEBB ,REP ,53,0,0,53
Cache,MILLVILLE 25 ,STATE HOUSE,5,R. CURT WEBB ,REP ,346,1,0,347
Cache,NIBLEY 01 ,STATE HOUSE,5,R. CURT WEBB ,REP ,238,1,0,239
Cache,NIBLEY 03 ,STATE HOUSE,5,R. CURT WEBB ,REP ,359,1,0,360
Cache,Nibley 17 ,STATE HOUSE,5,R. CURT WEBB ,REP ,228,2,0,230
Cache,Nibley 25 ,STATE HOUSE,5,R. CURT WEBB ,REP ,16,0,0,16
Cache,PARADISE ,STATE HOUSE,5,R. CURT WEBB ,REP ,394,0,0,394
Cache,PROVIDENCE 01 ,STATE HOUSE,5,R. CURT WEBB ,REP ,311,3,0,314
Cache,PROVIDENCE 02 ,STATE HOUSE,5,R. CURT WEBB ,REP ,340,1,0,341
Cache,PROVIDENCE 03 ,STATE HOUSE,5,R. CURT WEBB ,REP ,352,0,0,352
Cache,PROVIDENCE 04 ,STATE HOUSE,5,R. CURT WEBB ,REP ,269,0,0,269
Cache,PROVIDENCE 05 ,STATE HOUSE,5,R. CURT WEBB ,REP ,243,1,0,244
Cache,RIVER HEIGHTS 01 ,STATE HOUSE,5,R. CURT WEBB ,REP ,164,0,0,164
Cache,RIVER HEIGHTS 02 ,STATE HOUSE,5,R. CURT WEBB ,REP ,222,0,0,222
Cache,WELLSVILLE 01 ,STATE HOUSE,5,R. CURT WEBB ,REP ,190,0,0,190
Cache,WELLSVILLE 02 ,STATE HOUSE,5,R. CURT WEBB ,REP ,256,0,0,256
Cache,WELLSVILLE 03 ,STATE HOUSE,5,R. CURT WEBB ,REP ,201,2,0,203
Cache,WELLSVILLE 04 ,STATE HOUSE,5,R. CURT WEBB ,REP ,277,1,0,278
Cache,LOGAN 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,48,0,0,48
Cache,LOGAN 01CSD ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,10,0,0,10
Cache,LOGAN 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,85,0,0,85
Cache,LOGAN 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,87,0,0,87
Cache,LOGAN 04 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,105,1,0,106
Cache,LOGAN 05 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,148,1,0,149
Cache,LOGAN 06 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,79,1,0,80
Cache,LOGAN 07 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,38,1,0,39
Cache,LOGAN 08 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,31,1,0,32
Cache,LOGAN 09 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,58,1,0,59
Cache,LOGAN 10 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,41,1,0,42
Cache,LOGAN 11 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,48,0,0,48
Cache,LOGAN 12 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,13,1,0,14
Cache,LOGAN 13 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,164,0,0,164
Cache,LOGAN 14 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,87,0,0,87
Cache,LOGAN 15 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,31,0,0,31
Cache,LOGAN 16 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,67,1,0,68
Cache,LOGAN 17 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,69,4,0,73
Cache,LOGAN 18 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,16,1,0,17
Cache,LOGAN 19 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,27,1,0,28
Cache,LOGAN 20 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,160,0,0,160
Cache,LOGAN 21 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,88,1,0,89
Cache,LOGAN 22 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,157,0,0,157
Cache,LOGAN 23 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,13,0,0,13
Cache,LOGAN 24 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,45,2,0,47
Cache,LOGAN 25 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,99,0,0,99
Cache,LOGAN 26 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,81,1,0,82
Cache,LOGAN 27I ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,66,1,0,67
Cache,LOGAN 27U ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,2,0,0,2
Cache,LOGAN 27CSD ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,14,0,0,14
Cache,LOGAN 27:17C ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,1,0,0,1
Cache,LOGAN 28 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,36,1,0,37
Cache,LOGAN 29 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,130,0,0,130
Cache,LOGAN 29CSD ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,0,0,0,0
Cache,LOGAN 30 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,68,2,0,70
Cache,LOGAN 31 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,48,0,0,48
Cache,LOGAN 32 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,34,0,0,34
Cache,LOGAN 33 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,64,0,0,64
Cache,LOGAN 33.5 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,25,0,0,25
Cache,LOGAN 33CSD ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,4,0,0,4
Cache,AMALGA ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,58,0,0,58
Cache,BENSON ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,68,0,0,68
Cache,CLARKSTON ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,71,0,0,71
Cache,COLLEGE/YOUNG WARD ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,89,1,0,90
Cache,CORNISH ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,34,0,0,34
Cache,COVE ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,52,0,0,52
Cache,HYDE PARK 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,223,2,0,225
Cache,HYDE PARK 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,190,1,0,191
Cache,HYRUM 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,112,0,0,112
Cache,HYRUM 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,44,0,0,44
Cache,HYRUM 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,103,0,0,103
Cache,HYRUM 04 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,146,0,0,146
Cache,HYRUM 05 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,68,0,0,68
Cache,LEWISTON 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,115,0,0,115
Cache,LEWISTON 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,63,0,0,63
Cache,MENDON 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,18,0,0,18
Cache,MENDON 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,179,0,0,179
Cache,MILLVILLE 17 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,16,1,0,17
Cache,MILLVILLE 25 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,164,0,0,164
Cache,NEWTON ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,110,0,0,110
Cache,NIBLEY 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,94,1,0,95
Cache,NIBLEY 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,172,1,0,173
Cache,Nibley 17 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,104,1,0,105
Cache,Nibley 25 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,2,0,0,2
Cache,NORTH LOGAN 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,91,3,0,94
Cache,NORTH LOGAN 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,103,0,0,103
Cache,NORTH LOGAN 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,129,0,0,129
Cache,NORTH LOGAN 04 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,154,2,0,156
Cache,NORTH LOGAN 05 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,150,0,0,150
Cache,NORTH LOGAN 06 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,119,0,0,119
Cache,PARADISE ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,131,1,0,132
Cache,PROVIDENCE 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,148,2,0,150
Cache,PROVIDENCE 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,178,2,0,180
Cache,PROVIDENCE 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,137,0,0,137
Cache,PROVIDENCE 04 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,122,0,0,122
Cache,PROVIDENCE 05 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,101,1,0,102
Cache,RICHMOND 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,97,0,0,97
Cache,RICHMOND 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,109,1,0,110
Cache,RIVER HEIGHTS 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,101,0,0,101
Cache,RIVER HEIGHTS 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,109,0,0,109
Cache,SMITHFIELD 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,124,0,0,124
Cache,SMITHFIELD 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,128,1,0,129
Cache,SMITHFIELD 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,161,0,0,161
Cache,SMITHFIELD 04 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,133,0,0,133
Cache,SMITHFIELD 05 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,136,0,0,136
Cache,SMITHFIELD 06 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,107,0,0,107
Cache,SMITHFIELD 07 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,158,1,0,159
Cache,TRENTON ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,53,0,0,53
Cache,WELLSVILLE 01 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,91,0,0,91
Cache,WELLSVILLE 02 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,129,0,0,129
Cache,WELLSVILLE 03 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,81,2,0,83
Cache,WELLSVILLE 04 ,STATE SCHOOL BOARD DIST 1 ,,DAVID L. CLARK ,NP ,137,2,0,139
Cache,LOGAN 01 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,64,0,0,64
Cache,LOGAN 01CSD ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,6,0,0,6
Cache,LOGAN 02 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,76,1,0,77
Cache,LOGAN 03 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,98,0,0,98
Cache,LOGAN 04 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,113,0,0,113
Cache,LOGAN 05 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,98,0,0,98
Cache,LOGAN 06 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,77,1,0,78
Cache,LOGAN 07 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,44,0,0,44
Cache,LOGAN 08 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,42,2,0,44
Cache,LOGAN 09 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,71,1,0,72
Cache,LOGAN 10 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,47,1,0,48
Cache,LOGAN 11 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,70,0,0,70
Cache,LOGAN 12 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,14,1,0,15
Cache,LOGAN 13 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,188,0,0,188
Cache,LOGAN 14 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,124,1,0,125
Cache,LOGAN 15 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,52,3,0,55
Cache,LOGAN 16 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,107,1,0,108
Cache,LOGAN 17 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,83,0,0,83
Cache,LOGAN 18 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,18,0,0,18
Cache,LOGAN 19 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,25,0,0,25
Cache,LOGAN 20 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,185,1,0,186
Cache,LOGAN 21 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,102,0,0,102
Cache,LOGAN 22 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,180,0,0,180
Cache,LOGAN 23 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,23,1,0,24
Cache,LOGAN 24 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,67,0,0,67
Cache,LOGAN 25 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,82,0,0,82
Cache,LOGAN 26 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,90,0,0,90
Cache,LOGAN 27I ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,83,1,0,84
Cache,LOGAN 27U ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,1,0,0,1
Cache,LOGAN 27CSD ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,18,0,0,18
Cache,LOGAN 27:17C ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,0,0,0,0
Cache,LOGAN 28 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,24,0,0,24
Cache,LOGAN 29 ,STATE SCHOOL BOARD DIST 1 ,,TERRYL WARNER ,NP ,200,0,0,200
